WWV_tone,WWV_power,WWV_freq_dev,WWVH_tone,WWVH_power,WWVH_freq_dev,Noise_power
500.0,4.5860058889957145e-05,99.89999999999998,600.0,8.243867341661826e-05,0.39999999999997726,7.7367986e-08
600.0,7.154651393648237e-05,-99.97499999999997,500.0,9.578277240507305e-05,-0.5249999999999773,9.3819494e-08
500.0,0.0002144864556612447,99.52499999999998,600.0,0.0002144864556612447,-0.47500000000002274,8.41315e-08
600.0,5.298603718983941e-05,-99.625,500.0,0.0001378777960781008,-0.5,7.0417094e-08
500.0,0.00014391093282029033,99.52499999999998,600.0,0.00014391093282029033,-0.47500000000002274,6.165718e-08
600.0,4.3619846110232174e-05,-100.0,500.0,8.201388118322939e-05,-0.4749999999999659,5.276791e-08
500.0,9.305047569796443e-05,99.97500000000002,600.0,9.305047569796443e-05,-0.024999999999977263,3.5857617e-08
600.0,4.120746234548278e-05,-99.97499999999997,500.0,4.120746234548278e-05,0.025000000000034106,4.3651305e-08
500.0,3.236133488826454e-05,99.875,600.0,9.780666732694954e-05,0.07500000000004547,3.6828048e-08
,,,,,,5.9186217e-08
,,,,,,4.4303096e-08
600.0,3.519383244565688e-05,-99.89999999999998,500.0,3.519383244565688e-05,0.10000000000002274,7.292795e-08
500.0,4.934006210532971e-05,99.60000000000002,600.0,4.934006210532971e-05,-0.39999999999997726,5.7754157e-08
600.0,4.556006388156675e-05,-99.72499999999997,500.0,8.096166857285425e-05,-0.44999999999998863,7.168168e-08
500.0,6.397832476068288e-05,100.0,600.0,7.128230936359614e-05,0.10000000000002274,6.8305134e-08
600.0,0.00012670889555010945,-99.97499999999997,500.0,0.00012670889555010945,0.025000000000034106,8.916919e-08
500.0,6.546624354086816e-05,99.85000000000002,600.0,6.546624354086816e-05,-0.14999999999997726,8.239467e-08
600.0,5.10153295181226e-05,-99.97499999999997,500.0,0.0001250399072887376,-0.14999999999997726,5.999016e-08
500.0,3.31307492160704e-05,99.625,600.0,3.31307492160704e-05,-0.375,4.519346e-08
600.0,9.161071830021683e-06,-100.0,500.0,8.387997513636947e-05,-0.0999999999999659,3.587998e-08
500.0,5.413681719801389e-05,99.82500000000005,600.0,5.413681719801389e-05,-0.17499999999995453,3.0022587e-08
600.0,1.1817706763395108e-05,0.1750000000000682,500.0,7.826958608347923e-05,-0.19999999999998863,3.644665e-08
500.0,0.00010835176362888888,99.77499999999998,600.0,0.00010835176362888888,-0.22500000000002274,2.9048337e-08
,,,500.0,2.6914467525784858e-05,-0.27499999999997726,2.7987932e-08
,,,500.0,6.860309076728299e-05,99.70000000000005,2.3387686e-08
,,,500.0,2.411218069653387e-08,-46.39999999999998,2.8964184e-08
,,,600.0,6.329055031528696e-05,-0.4499999999999318,2.9795965e-08
,,,500.0,1.992749609769362e-08,40.950000000000045,5.5366105e-08
,,,500.0,2.598233983519549e-08,-86.02499999999998,4.6829236e-08
,,,500.0,2.3515472236113055e-08,29.024999999999977,4.075066e-08
,,,500.0,2.000767551635363e-08,38.55000000000007,2.1316067e-08
,,,500.0,2.651926145347261e-08,41.200000000000045,7.730187e-08
500.0,2.6037259459599227e-08,-41.549999999999955,600.0,1.7219086601016897e-08,36.80000000000007,7.1205186e-08
600.0,1.0128406756848563e-05,-0.2999999999999545,500.0,7.550425652880222e-05,-0.25,6.045819e-08
500.0,0.000244885595748201,99.80000000000007,600.0,0.000244885595748201,-0.1999999999999318,7.335974e-08
600.0,3.0795210477663204e-05,-99.94999999999999,500.0,0.00011952686327276751,-0.8249999999999886,5.9153756e-08
500.0,0.00017529974866192788,99.32500000000005,600.0,0.00017529974866192788,-0.6749999999999545,5.1712018e-08
600.0,2.8161790396552533e-05,-99.94999999999999,500.0,5.042037446401082e-05,-0.7249999999999659,4.10098e-08
500.0,3.401918729650788e-05,99.55000000000007,600.0,3.401918729650788e-05,-0.4499999999999318,3.038261e-08
,,,,,,1.6535825e-08
1000.0,3.7722082879554364e-07,-24.199999999999932,1200.0,2.1864336119392647e-08,75.0,1.8655646e-08
600.0,6.501858479168732e-06,-0.22500000000002274,440.0,2.415371454844717e-05,-0.5499999999999545,2.7768289e-08
440.0,6.019184183969628e-06,0.05000000000001137,600.0,2.4084314645733684e-05,0.024999999999977263,2.9293615e-08
600.0,1.9228879821753253e-08,7.425000000000068,500.0,1.8871700646627687e-08,-43.77499999999998,2.6521194e-08
500.0,5.062187469206947e-08,-52.82499999999999,600.0,3.162311656979e-08,-57.69999999999993,2.6918979e-08
600.0,6.666455192316789e-06,-0.39999999999997726,500.0,5.790653813164681e-05,-0.8499999999999659,3.0793593e-08
500.0,3.3981254091486335e-05,99.14999999999998,600.0,3.3981254091486335e-05,-0.8500000000000227,3.0902516e-08
600.0,9.59381304710405e-06,-0.22500000000002274,500.0,6.605529051739722e-05,-0.6999999999999886,3.847906e-08
,,,,,,5.0446967e-08
,,,,,,3.422634e-08
,,,,,,4.6529514e-08
600.0,6.001608653605217e-06,-0.10000000000002274,500.0,6.001608653605217e-06,99.89999999999998,4.425014e-08
500.0,0.00016746872279327363,99.30000000000007,600.0,0.00016746872279327363,-0.6999999999999318,5.2560996e-08
600.0,5.277346190268872e-06,-0.39999999999997726,500.0,0.0001307902275584638,-0.8499999999999659,5.986176e-08
,,,,,,1.14869216e-07
,,,,,,5.4416027e-08
500.0,7.697833098063711e-06,-0.5249999999999773,,,,6.7322404e-08
600.0,5.810532911709743e-06,-0.6499999999999773,,,,4.92055e-08
,,,,,,5.2672803e-08
600.0,1.078267814591527e-05,-0.10000000000002274,,,,5.840519e-08
500.0,0.00016809393127914518,99.25,600.0,0.00016809393127914518,-0.75,3.2315935e-08
600.0,1.196686480398057e-05,-0.625,500.0,8.221259486163035e-05,-0.6999999999999886,8.176325e-08
500.0,0.00029772857669740915,99.27499999999998,600.0,0.00029772857669740915,-0.7250000000000227,4.237242e-08
600.0,5.387458713812521e-06,-0.5749999999999318,500.0,0.00013591557217296213,-0.75,4.7667655e-08
500.0,0.00029907707357779145,99.22500000000002,600.0,0.00029907707357779145,-0.7749999999999773,5.5452638e-08
600.0,8.100563718471676e-06,-0.625,500.0,0.00017935442156158388,-0.75,7.502271e-08
500.0,0.0004950028378516436,99.20000000000005,600.0,0.0004950028378516436,-0.7999999999999545,5.4075308e-08
600.0,3.970715624745935e-06,-0.5499999999999545,500.0,0.00025661641848273575,-1.224999999999966,3.846399e-08
500.0,0.00022612776956520975,99.30000000000007,600.0,0.00022612776956520975,-0.6999999999999318,5.464667e-08
,,,,,,5.353657e-08
,,,,,,4.8436696e-08
600.0,5.455676273413701e-06,-0.3249999999999318,500.0,9.125597716774791e-05,-0.7249999999999659,3.2432087e-08
500.0,0.00017929034947883338,99.25,600.0,0.00017929034947883338,-0.75,3.2423145e-08
600.0,1.0616321560519282e-05,-0.049999999999954525,500.0,0.00014927334268577397,-0.7749999999999773,2.2247804e-08
500.0,2.868932824640069e-05,99.22500000000002,600.0,2.868932824640069e-05,-0.7749999999999773,1.5531898e-08
600.0,4.610699761542492e-06,0.024999999999977263,500.0,2.0576580936904065e-05,-0.7999999999999545,1.3928945e-08
500.0,1.9174913177266717e-05,99.375,600.0,1.9174913177266717e-05,-0.625,1.30613715e-08
600.0,6.702772680000635e-06,0.024999999999977263,500.0,1.3225503607827704e-05,-0.7249999999999659,1.2642097e-08
500.0,4.767088285007048e-06,99.52499999999998,600.0,4.767088285007048e-06,-0.47500000000002274,6.321594e-09
600.0,4.687326509156264e-06,0.14999999999997726,500.0,1.2917843378090765e-05,-0.5499999999999545,1.0056696e-08
500.0,4.298932253732346e-06,99.32500000000005,600.0,4.298932253732346e-06,-0.6749999999999545,7.726792e-09
600.0,4.27675786340842e-06,-0.7250000000000227,500.0,1.2126882211305201e-05,-0.6749999999999545,8.65063e-09
500.0,3.141291017527692e-05,99.375,600.0,3.141291017527692e-05,-0.625,5.850554e-09
,,,500.0,6.436388503061607e-05,-0.625,9.056684e-09
,,,500.0,1.8350177924730815e-05,99.375,7.827313e-09
,,,500.0,1.911826785772064e-08,-43.924999999999955,7.929202e-09
,,,600.0,7.131918664526893e-06,-0.6749999999999545,9.034845e-09
,,,500.0,1.590029619080724e-08,-95.07499999999999,1.3037706e-08
,,,500.0,1.4300119310917125e-08,-2.099999999999966,6.196125e-09
,,,500.0,1.588012743525269e-08,-16.94999999999999,1.4423624e-08
,,,500.0,2.3234841606267764e-08,45.17500000000007,1.9426835e-08
,,,500.0,1.9596264166921173e-08,-41.299999999999955,1.5737841e-08
500.0,2.0521568444564764e-08,-7.774999999999977,600.0,1.6583964423944053e-08,3.375,1.0790309e-08
600.0,3.9974420360522345e-06,-0.4499999999999318,500.0,0.00015196674212347716,-0.5999999999999659,2.4064708e-08
500.0,0.00020473563927225769,99.39999999999998,600.0,0.00020473563927225769,-0.6000000000000227,2.0747192e-08
600.0,3.259337290728581e-06,-0.4499999999999318,500.0,9.022774611366913e-05,-0.5749999999999886,2.3600583e-08
500.0,4.611946496879682e-05,99.375,600.0,4.611946496879682e-05,-0.625,2.8683115e-08
600.0,3.675850393847213e-06,-0.39999999999997726,500.0,0.00027918510022573173,-0.875,7.1477594e-08
500.0,0.0002700242039281875,99.125,600.0,0.0002700242039281875,-0.875,4.6575956e-08
,,,,,,9.618607e-08
1000.0,3.3015123790391954e-07,-23.09999999999991,1200.0,8.403632278941586e-08,-7.625,5.6217456e-08
600.0,3.7419918044179212e-06,-0.10000000000002274,440.0,0.0002441995602566749,-0.8249999999999886,1.0212576e-07
440.0,4.233699200995034e-06,-0.39999999999997726,600.0,0.004033091943711042,-0.8249999999999318,2.0943384e-07
600.0,2.7553507919719777e-08,-57.924999999999955,500.0,5.8012158632436694e-08,-20.57499999999999,1.1524701e-07
500.0,9.024225278153608e-08,-20.599999999999966,600.0,3.1215815710083916e-08,-68.75,8.721735e-08
600.0,2.573991650933749e-06,-0.5,500.0,0.0006046345224604011,-0.9499999999999886,1.9742937e-07
500.0,0.0077312965877354145,99.0,600.0,0.0077312965877354145,-1.0,4.0214258e-07
600.0,2.7835765195050044e-06,-100.0,500.0,0.0011318738106638193,-1.0,1.6031531e-07
,,,,,,1.06802446e-07
,,,,,,1.6706744e-07
,,,,,,1.1176331e-07
600.0,4.379979600344086e-06,-0.4499999999999318,500.0,4.379979600344086e-06,99.55000000000007,7.515151e-08
500.0,0.0010540996445342898,99.14999999999998,600.0,0.0010540996445342898,-0.8500000000000227,1.35187e-07
600.0,4.18192621509661e-06,-0.7250000000000227,500.0,0.0008267899393104017,-0.6999999999999886,1.2031896e-07
,,,,,,5.2214403e-08
,,,,,,5.0791822e-08
500.0,5.1353085837035906e-06,-0.5249999999999773,,,,6.880468e-08
600.0,3.752414158952888e-06,-0.10000000000002274,,,,3.0322656e-08
,,,,,,8.469725e-08
600.0,2.5267220280511538e-06,-0.17499999999995453,,,,7.1469756e-08
500.0,0.0002984782331623137,99.125,600.0,0.0002984782331623137,-0.875,5.6605487e-08
600.0,1.8893118749474525e-06,-0.6000000000000227,500.0,0.0004135700291953981,-0.8499999999999659,6.653911e-08
500.0,0.0001558239891892299,99.125,600.0,0.0001558239891892299,-0.875,1.8005142e-07
600.0,3.582026920412318e-06,-0.375,500.0,0.00020158340339548886,-0.7749999999999773,6.318801e-08
500.0,0.0005184260080568492,99.14999999999998,600.0,0.0005184260080568492,-0.8500000000000227,4.245022e-08
600.0,2.9898792490712367e-06,-96.79999999999995,500.0,0.001653687679208815,-0.7999999999999545,1.415661e-07
500.0,0.0013226583832874894,99.22500000000002,600.0,0.0013226583832874894,-0.7749999999999773,1.3710486e-07
600.0,3.636346491475706e-06,-99.77499999999998,500.0,0.001742820953950286,-0.7749999999999773,2.1138023e-07
500.0,0.006699805613607168,99.22500000000002,600.0,0.006699805613607168,-0.7749999999999773,1.6170739e-07
,,,,,,1.0493391e-08
,,,,,,2.0757861e-08
600.0,7.41271242077346e-06,-0.47500000000002274,500.0,0.00020823831437155604,-0.6999999999999886,5.228586e-08
500.0,0.0009031065856106579,99.32500000000005,600.0,0.0009031065856106579,-0.6749999999999545,6.3763274e-08
600.0,8.673870979691856e-06,-0.47500000000002274,500.0,0.00020954656065441668,-0.6999999999999886,2.4906303e-08
500.0,0.0004985209670849144,99.35000000000002,600.0,0.0004985209670849144,-0.6499999999999773,6.026428e-08
600.0,5.039438292442355e-06,-0.39999999999997726,500.0,0.0009064008481800556,-0.625,8.892877e-08
500.0,0.0007058388437144458,99.45000000000005,600.0,0.0007058388437144458,-0.5499999999999545,1.07425734e-07
600.0,4.459629508346552e-06,-0.3249999999999318,500.0,0.0015302199171856046,-0.5499999999999545,2.397221e-07
500.0,0.0015368624590337276,99.47500000000002,600.0,0.0015368624590337276,-0.5249999999999773,8.684521e-08
600.0,4.252874077792512e-06,-0.39999999999997726,500.0,0.000322088657412678,-0.5499999999999545,6.705752e-08
500.0,0.0012005660682916641,99.52499999999998,600.0,0.0012005660682916641,-0.47500000000002274,1.0078405e-07
600.0,7.768449904688168e-06,-100.0,500.0,0.00018868778715841472,-0.44999999999998863,1.0561902e-07
500.0,0.0003591421991586685,99.55000000000007,600.0,0.0003591421991586685,-0.4499999999999318,3.3802213e-08
,,,500.0,0.00044964742846786976,-0.4749999999999659,2.8423667e-08
,,,500.0,0.0002982109144795686,99.47500000000002,1.1634974e-07
,,,500.0,2.577897362243675e-08,-44.52499999999998,5.5044484e-07
,,,600.0,0.02991650626063347,-0.5499999999999545,2.3757264e-06
,,,500.0,2.7634666110998296e-08,-40.599999999999966,2.8771555e-07
,,,500.0,4.343782222804293e-08,-40.52499999999998,4.996573e-08
,,,500.0,3.9441800936401705e-08,-40.52499999999998,1.8240241e-06
,,,500.0,2.225982740355903e-07,-20.375,6.048698e-07
,,,500.0,4.150856014462079e-08,-20.57499999999999,3.218835e-07
500.0,5.781342693467195e-08,-20.44999999999999,600.0,4.682321019799929e-08,-80.32499999999993,1.299758e-07
600.0,4.715666364063509e-06,-0.35000000000002274,500.0,0.0012794159119948745,-0.27499999999997726,2.9327725e-07
500.0,0.002788131358101964,99.80000000000007,600.0,0.002788131358101964,-0.1999999999999318,1.24618e-07
600.0,2.976114956254605e-06,-0.22500000000002274,500.0,0.00021122617181390524,-0.07499999999998863,6.330695e-08
500.0,0.0002512437931727618,99.92500000000007,600.0,0.0002512437931727618,-0.07499999999993179,1.8520936e-08
600.0,5.983545634080656e-05,-99.97499999999997,500.0,0.0001065155302057974,-0.049999999999954525,2.5759025e-08
500.0,2.9665592592209578e-05,99.92500000000007,600.0,3.589425250538625e-05,0.05000000000006821,1.4124684e-08
,,,,,,1.0519773e-08
1000.0,1.770096957898204e-07,-23.649999999999977,1200.0,2.170317259242438e-08,17.90000000000009,1.0318174e-08
600.0,2.578601879577036e-06,-0.25,440.0,5.0523878599051386e-05,0.05000000000001137,1.4333641e-08
440.0,4.78919901070185e-06,-0.27499999999997726,600.0,1.7415788533980958e-05,-0.14999999999997726,7.917155e-09
600.0,1.8496715270543973e-08,23.075000000000045,500.0,1.5718983448209656e-08,56.64999999999998,1.06249365e-08
500.0,4.0700577130792226e-08,-36.39999999999998,600.0,2.1369189084907703e-08,-41.07499999999993,6.556916e-09
600.0,4.146245828451356e-06,-0.25,500.0,7.863647624617442e-05,-0.07499999999998863,2.1434317e-08
500.0,2.2010342945577577e-05,99.80000000000007,600.0,2.2010342945577577e-05,-0.1999999999999318,8.874624e-09
600.0,3.6263172660255805e-06,-0.14999999999997726,500.0,3.712801481015049e-05,-0.0999999999999659,1.3361011e-08
,,,,,,6.5831243e-09
,,,,,,2.8609838e-08
,,,,,,2.8418171e-08
600.0,8.001740752661135e-06,-0.10000000000002274,500.0,8.001740752661135e-06,99.89999999999998,6.707139e-08
500.0,0.00047202283167280257,99.875,600.0,0.00047202283167280257,-0.125,7.4460075e-08
600.0,1.0118420505023096e-05,-0.125,500.0,0.0003960216708946973,-0.0999999999999659,9.251478e-08
,,,,,,1.981914e-08
,,,,,,2.2339725e-08
500.0,3.3627543416514527e-06,-0.125,,,,1.7969176e-08
600.0,8.062458618951496e-06,-0.125,,,,3.2844053e-08
,,,,,,1.18221175e-08
600.0,5.105295258545084e-06,-0.17499999999995453,,,,2.1277359e-08
500.0,0.0004887919640168548,99.95000000000005,600.0,0.0004887919640168548,-0.049999999999954525,4.6813966e-08
600.0,4.5962851800140925e-06,-0.1999999999999318,500.0,0.0006991724949330091,-0.125,1.8858653e-08
500.0,0.0006578064640052617,99.875,600.0,0.0006578064640052617,-0.125,3.6485957e-08
600.0,2.216449729530723e-06,-99.97499999999997,500.0,0.0005319152260199189,-0.07499999999998863,9.190044e-09
500.0,0.00033302599331364036,99.85000000000002,600.0,0.00033302599331364036,-0.14999999999997726,4.6831367e-08
600.0,3.5256341561762383e-06,-0.25,500.0,0.0003849221393465996,-0.14999999999997726,2.5800674e-08
500.0,0.00018460537830833346,99.85000000000002,600.0,0.00018460537830833346,-0.14999999999997726,1.6214234e-08
600.0,2.976226141981897e-06,-99.84999999999997,500.0,0.00017421036318410188,-0.125,1.8233633e-08
500.0,0.00012483571481425315,99.89999999999998,600.0,0.00012483571481425315,-0.10000000000002274,9.525358e-09
,,,,,,1.8279236e-08
,,,,,,1.5013008e-08
600.0,2.7216765374760143e-06,-99.82499999999999,500.0,4.489758794079535e-05,-0.049999999999954525,1.904357e-08
500.0,0.00015747010183986276,99.97500000000002,600.0,0.00015747010183986276,-0.024999999999977263,1.9245938e-08
600.0,3.5106379527860554e-06,-0.27499999999997726,500.0,0.0006268727593123913,-0.0999999999999659,1.36584335e-08
500.0,5.583765960182063e-05,99.97500000000002,600.0,5.583765960182063e-05,-0.024999999999977263,8.493868e-09
600.0,2.462204975017812e-05,-99.97499999999997,500.0,8.717388845980167e-05,-0.07499999999998863,1.4670337e-08
500.0,0.00011680215538945049,100.0,600.0,0.00011680215538945049,0.0,8.142516e-09
600.0,1.1645660379144829e-05,-99.92499999999995,500.0,0.0002184001641580835,-0.07499999999998863,2.4474028e-08
500.0,4.49826693511568e-05,99.97500000000002,600.0,0.0001153932316810824,0.07500000000004547,2.303462e-08
600.0,0.00012197352771181613,-99.94999999999999,500.0,0.00012197352771181613,0.05000000000001137,2.065088e-08
500.0,0.0001663263828959316,99.95000000000005,600.0,0.0001663263828959316,-0.049999999999954525,1.0437374e-08
600.0,0.00014114085934124887,-99.92499999999995,500.0,0.00014114085934124887,0.07500000000004547,4.2695227e-08
500.0,2.6999956389772706e-05,99.92500000000007,600.0,0.0002787834091577679,0.07500000000004547,9.233048e-09
,,,500.0,3.846857725875452e-05,-0.049999999999954525,2.2414886e-08
,,,500.0,2.9971468393341638e-05,100.0,1.36045974e-08
,,,500.0,1.8402969814701464e-08,-43.875,1.1861355e-08
,,,600.0,2.9535696739912964e-05,0.07500000000004547,1.0307449e-08
,,,500.0,1.4548079185772167e-08,-20.125,2.5722152e-08
,,,500.0,1.8076109498110782e-08,-35.77499999999998,8.917154e-09
,,,500.0,1.3019345601605892e-08,-44.0,1.0675558e-08
,,,500.0,1.423773188236055e-08,-36.52499999999998,1.4065428e-08
,,,500.0,1.4872162168444447e-08,-44.625,2.3491948e-08
500.0,1.633799051603546e-08,-37.549999999999955,600.0,1.2302515450812734e-08,75.92500000000007,1.4589268e-08
600.0,2.9175227609812282e-05,-99.89999999999998,500.0,3.304906567791477e-05,-0.024999999999977263,1.7772196e-08
500.0,0.00018494277901481837,99.85000000000002,600.0,0.00018494277901481837,-0.14999999999997726,3.9213376e-08
600.0,1.3986212252348196e-05,-99.97499999999997,500.0,0.0003936347784474492,-0.125,1.8140137e-08
500.0,5.846526619279757e-05,99.89999999999998,600.0,5.846526619279757e-05,-0.10000000000002274,1.8506181e-08
600.0,2.7213272915105335e-05,-100.0,500.0,9.960203897207975e-05,-0.07499999999998863,2.0638842e-08
500.0,0.00031900027533993125,99.85000000000002,600.0,0.00031900027533993125,-0.14999999999997726,4.0506933e-08
,,,,,,8.9354074e-08
1000.0,3.679052795746429e-08,-22.97499999999991,1200.0,7.976493776595817e-08,2.9249999999999545,1.8705921e-07
600.0,1.8723983430390945e-06,-0.125,440.0,0.001564478618092835,-0.049999999999954525,1.1735733e-07
440.0,1.692666160124645e-06,0.07500000000004547,600.0,0.00033062294824048877,-0.17499999999995453,2.8872652e-08
600.0,1.549582862026e-08,92.60000000000002,500.0,1.6727845775221795e-08,-22.149999999999977,2.948807e-08
500.0,3.468161935415992e-08,-36.224999999999966,600.0,2.299769796820783e-08,96.60000000000002,3.9955395e-08
600.0,2.444743358864798e-06,-96.19999999999999,500.0,0.0012467167107388377,-0.19999999999998863,4.379202e-08
500.0,0.00014824478421360254,99.80000000000007,600.0,0.00014824478421360254,-0.1999999999999318,2.7333662e-08
600.0,2.6089255698025227e-06,-99.97499999999997,500.0,0.0002126558538293466,-0.19999999999998863,5.4256965e-08
,,,,,,5.7170773e-08
,,,,,,1.301538e-08
,,,,,,8.7633815e-08
600.0,5.675195097865071e-06,-0.17499999999995453,500.0,5.675195097865071e-06,99.82500000000005,6.487579e-08
500.0,0.0003558117023203522,99.82500000000005,600.0,0.0003558117023203522,-0.17499999999995453,4.814284e-08
600.0,2.709655973376357e-06,0.10000000000002274,500.0,0.00037337574758566916,-0.17499999999995453,7.005412e-08
,,,,,,4.5828934e-08
,,,,,,8.427743e-08
500.0,1.6533598454770981e-06,-0.07499999999998863,,,,3.9081716e-08
600.0,2.0248257897037547e-06,-0.049999999999954525,,,,9.6515675e-09
,,,,,,1.8910209e-08
600.0,2.1423618363769492e-06,-0.47500000000002274,,,,4.16326e-08
500.0,0.00045562133891507983,99.70000000000005,600.0,0.00045562133891507983,-0.2999999999999545,4.493567e-08
600.0,3.0858502668706933e-06,0.07500000000004547,500.0,0.000198135559912771,-0.32499999999998863,3.468674e-08
500.0,0.00021633094002027065,99.67500000000007,600.0,0.00021633094002027065,-0.3249999999999318,3.6857706e-08
600.0,1.2518910352810053e-06,-99.94999999999999,500.0,0.0004221120325382799,-0.32499999999998863,7.654613e-08
500.0,0.00028514512814581394,99.625,600.0,0.00028514512814581394,-0.375,2.7200747e-08
600.0,1.548964519315632e-06,-0.5,500.0,0.00023242816678248346,-0.44999999999998863,1.923847e-08
500.0,0.0007777168648317456,99.52499999999998,600.0,0.0007777168648317456,-0.47500000000002274,7.351166e-08
600.0,2.646137090778211e-06,-0.024999999999977263,500.0,0.0002849386364687234,-0.44999999999998863,4.3766864e-08
500.0,0.00025074442964978516,99.55000000000007,600.0,0.00025074442964978516,-0.4499999999999318,1.2505704e-07
,,,,,,4.9133266e-08
,,,,,,1.6389437e-08
600.0,1.8710037466007634e-06,-0.8999999999999773,500.0,6.437104457290843e-05,-0.4249999999999545,3.3728508e-08
500.0,0.00026921657263301313,99.60000000000002,600.0,0.00026921657263301313,-0.39999999999997726,1.5917243e-08
600.0,2.26596716856875e-06,-0.375,500.0,0.00047089767758734524,-0.2999999999999545,3.965282e-08
500.0,7.35985959181562e-05,99.625,600.0,7.35985959181562e-05,-0.375,1.9708573e-08
600.0,2.463731561874738e-06,-0.5249999999999773,500.0,0.000133507841383107,-0.32499999999998863,1.3152143e-08
500.0,0.00010287935583619401,99.70000000000005,600.0,0.00010287935583619401,-0.2999999999999545,2.1032259e-08
600.0,3.123260512438719e-06,-99.94999999999999,500.0,0.0014880814123898745,-0.27499999999997726,9.5991304e-08
500.0,0.0022506725508719683,99.77499999999998,600.0,0.0022506725508719683,-0.22500000000002274,9.328382e-08
600.0,1.5974363805071334e-06,-0.1999999999999318,500.0,0.0007771715172566473,-0.19999999999998863,1.1970653e-07
500.0,0.0004997760988771915,99.77499999999998,600.0,0.0004997760988771915,-0.22500000000002274,5.685068e-08
600.0,1.917399686135468e-06,-99.97499999999997,500.0,0.00028646248392760754,-0.17499999999995453,1.8986904e-08
500.0,8.06033713161014e-05,99.80000000000007,600.0,8.06033713161014e-05,-0.1999999999999318,6.7799864e-09
,,,500.0,6.901651795487851e-05,-0.17499999999995453,1.17897505e-08
,,,500.0,0.00029156971140764654,99.80000000000007,5.194372e-08
,,,500.0,3.220304733986268e-08,-41.875,1.7961746e-08
,,,600.0,3.257833304814994e-05,-0.10000000000002274,4.127534e-09
,,,500.0,1.2384388625719112e-08,-87.19999999999999,5.522225e-09
,,,500.0,1.0516822968043016e-08,-42.94999999999999,8.505426e-09
,,,500.0,1.4669953252166579e-08,-73.875,7.965843e-09
,,,500.0,1.2013845918090738e-08,-34.674999999999955,6.80058e-09
,,,500.0,1.5389339580451633e-08,-43.549999999999955,5.3657936e-09
500.0,1.079205436127495e-08,-33.07499999999999,600.0,1.2056935894122489e-08,31.325000000000045,9.492949e-09
600.0,3.621748874138575e-06,0.05000000000006821,500.0,4.295364487916231e-05,-0.07499999999998863,1.0024012e-08
500.0,4.483214070205577e-05,99.97500000000002,600.0,4.483214070205577e-05,-0.024999999999977263,4.4687103e-09
600.0,5.174641501071164e-06,-100.0,500.0,9.0054287284147e-05,-0.024999999999977263,1.9364768e-08
500.0,0.00011483039997983724,99.97500000000002,600.0,0.00011483039997983724,-0.024999999999977263,4.8426956e-09
600.0,8.019919732760172e-06,-99.94999999999999,500.0,8.69217183208093e-05,-0.024999999999977263,3.8449112e-08
500.0,0.000281587359495461,99.95000000000005,600.0,0.000281587359495461,-0.049999999999954525,6.0264e-08
,,,,,,1.4991134e-07
1000.0,6.968794963313485e-08,99.97500000000014,1200.0,1.556889230869274e-07,13.975000000000136,1.1722132e-07
600.0,1.1938138868572423e-06,-0.25,440.0,0.0025247277226299047,-0.024999999999977263,1.4438683e-07
440.0,3.1815209240448894e-06,-0.4749999999999659,600.0,0.0007053565350361168,-0.024999999999977263,2.4343564e-07
600.0,1.76332051182726e-08,77.0,500.0,3.91896541884762e-08,-20.07499999999999,1.9221652e-07
500.0,3.45002462154298e-08,-89.59999999999997,600.0,3.0541617235257945e-08,-83.97500000000002,3.0123083e-08
600.0,0.00058003980666399,-99.92499999999995,500.0,0.00058003980666399,0.07500000000004547,6.052138e-09
500.0,4.014040678157471e-05,100.0,600.0,5.046835576649755e-05,0.024999999999977263,3.453957e-08
600.0,0.00010375957208452746,-100.0,500.0,0.00010375957208452746,0.0,1.3983714e-08
,,,,,,1.6446965e-08
,,,,,,2.8281843e-08
,,,,,,1.2095099e-08
600.0,1.5595817330904538e-06,0.0,500.0,1.5595817330904538e-06,100.0,2.3187683e-08
500.0,0.0001400254259351641,100.0,600.0,0.0001400254259351641,0.0,2.0952319e-08
600.0,0.0007362150936387479,-99.94999999999999,500.0,0.0007362150936387479,0.05000000000001137,1.8366602e-08
,,,,,,5.5559145e-08
,,,,,,9.432419e-08
500.0,4.508193796937121e-06,0.07500000000004547,,,,2.1738911e-08
600.0,4.180560608801898e-06,0.125,,,,1.000626e-08
,,,,,,9.722319e-08
600.0,1.5535982811343274e-06,0.14999999999997726,,,,4.4856336e-08
500.0,3.7918350699328585e-06,100.0,600.0,0.0014357032487168908,0.125,2.9145234e-08
600.0,0.0004291083896532655,-99.82499999999999,500.0,0.0004291083896532655,0.17500000000001137,6.4988676e-08
500.0,2.6786212856677594e-06,0.20000000000004547,600.0,0.0008149234927259386,0.1750000000000682,2.4833273e-08
600.0,0.00040264855488203466,-99.79999999999995,500.0,0.00040264855488203466,0.20000000000004547,1.5388038e-07
500.0,2.397215212113224e-06,0.025000000000034106,600.0,0.0009148687240667641,0.20000000000004547,1.8483945e-08
600.0,7.074741006363183e-05,-99.79999999999995,500.0,7.074741006363183e-05,0.20000000000004547,2.3037972e-08
500.0,2.5996880594902905e-06,-0.2249999999999659,600.0,8.47501287353225e-05,0.22500000000002274,1.1256779e-08
600.0,1.9416867871768773e-05,-99.875,500.0,1.9416867871768773e-05,0.125,9.028721e-09
